time	vout
3.30219791666694285E-8	1.54172044389279783E-2
3.30271875000027659E-8	1.57562669868185523E-2
3.30323958333360945E-8	1.62545599674100005E-2
3.30376041666694231E-8	1.66670705248711926E-2
3.30428125000027606E-8	1.70148278297346001E-2
3.30480208333360803E-8	1.72576227675138472E-2
3.30532291666694178E-8	1.74517738912600473E-2
3.30584375000027553E-8	1.75791784572757437E-2
3.30636458333360839E-8	1.75517203526263277E-2
3.30688541666694080E-8	1.74631041215947702E-2
3.30740625000027411E-8	1.73454936331074272E-2
3.30792708333360697E-8	1.72633639087104851E-2
3.30844791666694071E-8	1.71619274898351493E-2
3.30896875000027357E-8	1.69135254509046051E-2
3.30948958333360688E-8	1.66133525768941537E-2
3.31001041666693974E-8	1.62532647854729118E-2
3.31053125000027304E-8	1.58924794934157432E-2
3.31105208333360723E-8	1.55404635976826233E-2
3.31157291666693965E-8	1.52014039488771435E-2
3.31209375000027295E-8	1.50148301221380120E-2
3.31261458333360581E-8	1.48868995568811036E-2
3.31313541666693956E-8	1.47766353492087399E-2
3.31365625000027197E-8	1.47246168324187221E-2
3.31417708333360572E-8	1.47068928294077139E-2
3.31469791666693769E-8	1.46804963319005188E-2
3.31521875000027144E-8	1.46501124002549976E-2
3.31573958333360430E-8	1.45962302762630225E-2
3.31626041666693805E-8	1.45716336889092779E-2
3.31678125000027002E-8	1.41512533801537899E-2
3.31730208333360421E-8	1.23682576749326456E-2
3.31782291666693707E-8	1.05953815546813401E-2
3.31834375000027126E-8	8.85775891063339671E-3
3.31886458333360412E-8	7.12184313507099986E-3
3.31938541666693743E-8	5.08342741849758895E-3
3.31990625000026984E-8	2.43711417127924479E-3
3.32042708333360359E-8	1.16588648559023844E-3
3.32094791666693601E-8	2.81259859821108238E-4
3.32146875000026975E-8	-5.36865968816768024E-4
3.32198958333360217E-8	-1.42755431908994623E-3
3.32251041666693547E-8	-2.21748716040270111E-3
3.32303125000026833E-8	-2.31948676135414500E-3
3.32355208333360164E-8	-2.26616317432373737E-3
3.32407291666693450E-8	-2.21361928275623177E-3
3.32459375000026824E-8	-2.20503278167017758E-3
3.32511458333360155E-8	-1.77372832584974938E-3
3.32563541666693441E-8	5.70592380573659685E-5
3.32615625000026727E-8	1.89887147241281617E-3
3.32667708333360146E-8	3.72652746705608084E-3
3.32719791666693299E-8	5.54969793142726520E-3
3.32771875000026807E-8	7.62848183257264445E-3
3.32823958333360048E-8	1.02569334164000914E-2
3.32876041666693379E-8	1.14869656069657933E-2
3.32928125000026665E-8	1.23307777430569510E-2
3.32980208333359951E-8	1.31867105762093084E-2
3.33032291666693281E-8	1.41781346814027831E-2
3.33084375000026611E-8	1.51423074665854296E-2
3.33136458333359897E-8	1.54855196814440044E-2
3.33188541666693183E-8	1.57145343682101180E-2
3.33240625000026602E-8	1.59925247385996494E-2
3.33292708333359844E-8	1.62669153248204834E-2
3.33344791666693219E-8	1.64468643574809770E-2
3.33396875000026593E-8	1.64309500596023006E-2
3.33448958333359879E-8	1.63655305696403230E-2
3.33501041666693254E-8	1.63008458973634696E-2
3.33553125000026496E-8	1.62557693806256021E-2
3.33605208333359737E-8	1.62238875771341062E-2
3.33657291666693112E-8	1.61978250769044707E-2
3.33709375000026398E-8	1.62680064619138731E-2
3.33761458333359728E-8	1.63584800873061331E-2
3.33813541666692970E-8	1.64311087866084038E-2
3.33865625000026300E-8	1.64154599585577055E-2
3.33917708333359720E-8	1.63057496683528003E-2
3.33969791666692917E-8	1.60870268599141863E-2
3.34021875000026292E-8	1.58334762986692379E-2
3.34073958333359577E-8	1.55567450623355397E-2
3.34126041666692952E-8	1.52336751921148439E-2
3.34178125000026149E-8	1.49566568164081604E-2
3.34230208333359613E-8	1.48699568710659924E-2
3.34282291666692899E-8	1.48757106195756572E-2
3.34334375000026185E-8	1.49146097780993303E-2
3.34386458333359471E-8	1.49786919860212286E-2
3.34438541666692846E-8	1.50557546599716674E-2
3.34490625000026132E-8	1.51166996029207956E-2
3.34542708333359418E-8	1.50424550596805551E-2
3.34594791666692792E-8	1.49525897959012433E-2
3.34646875000026078E-8	1.49120140623771547E-2
3.34698958333359364E-8	1.49046378128340540E-2
3.34751041666692739E-8	1.49898620746891975E-2
3.34803125000026025E-8	1.53024757054523119E-2
3.34855208333359400E-8	1.56486777209010297E-2
3.34907291666692641E-8	1.59567538445635915E-2
3.34959375000025972E-8	1.62489686764514807E-2
3.35011458333359213E-8	1.60989803782761753E-2
3.35063541666692633E-8	1.44489881043360935E-2
3.35115625000025918E-8	1.26166687139070288E-2
3.35167708333359293E-8	1.06982635535043258E-2
3.35219791666692579E-8	8.75621045673140586E-3
3.35271875000025954E-8	6.56427291643924526E-3
3.35323958333359151E-8	3.89296577055034332E-3
3.35376041666692526E-8	2.71693455356607760E-3
3.35428125000025767E-8	1.95935854846219071E-3
3.35480208333359187E-8	1.20858617016819858E-3
3.35532291666692384E-8	3.76269076544269687E-4
3.35584375000025803E-8	-4.31233486694285073E-4
3.35636458333359045E-8	-7.29551098217763894E-4
3.35688541666692419E-8	-9.29821927216894295E-4
3.35740625000025661E-8	-1.17420704219095207E-3
3.35792708333358991E-8	-1.47901465083964156E-3
3.35844791666692277E-8	-1.71490381633285449E-3
3.35896875000025652E-8	-1.73718113449349620E-3
3.35948958333358938E-8	-1.71297734018160730E-3
3.36001041666692268E-8	-1.70345395369123631E-3
3.36053125000025643E-8	-1.78854360180710170E-3
3.36105208333358885E-8	-1.89282558594184547E-3
3.36157291666692215E-8	-2.03509116736701978E-3
3.36209375000025545E-8	-2.32585272663615328E-3
3.36261458333358920E-8	-2.65685876147947830E-3
3.36313541666692117E-8	-2.91935202984366260E-3
3.36365625000025492E-8	-3.06559146846015285E-3
3.36417708333358823E-8	-3.14217209024259780E-3
3.36469791666692108E-8	-3.20574220463043469E-3
3.36521875000025394E-8	-3.25423776180067570E-3
3.36573958333358814E-8	-3.30759295673705012E-3
3.36626041666692100E-8	-3.32929782775752470E-3
3.36678125000025297E-8	-3.33258036303489735E-3
3.36730208333358716E-8	-3.38268147639230854E-3
3.36782291666691957E-8	-3.48008953690334000E-3
3.36834375000025288E-8	-3.61193700630492476E-3
3.36886458333358574E-8	-3.60625333894823941E-3
3.36938541666691949E-8	-3.64612078300816567E-3
3.36990625000025279E-8	-3.74873354191161345E-3
3.37042708333358565E-8	-3.79737711328763217E-3
3.37094791666691940E-8	-3.76457388924546787E-3
3.37146875000025137E-8	-3.68003030600413661E-3
3.37198958333358512E-8	-3.66257517910477182E-3
3.37251041666691842E-8	-3.75339449790893465E-3
3.37303125000025172E-8	-3.99342928464898073E-3
3.37355208333358414E-8	-4.26425822465337490E-3
3.37407291666691744E-8	-4.49255069860181955E-3
3.37459375000025119E-8	-4.72949980276188953E-3
3.37511458333358405E-8	-4.98952523704872331E-3
3.37563541666691691E-8	-5.31377276678092780E-3
3.37615625000025066E-8	-5.39571923034727519E-3
3.37667708333358396E-8	-5.34684479479070252E-3
3.37719791666691638E-8	-5.43704145495043711E-3
3.37771875000025013E-8	-5.60554184052549154E-3
3.37823958333358298E-8	-5.89045689873725564E-3
3.37876041666691584E-8	-6.01761529537549222E-3
3.37928125000024870E-8	-6.15716322687462458E-3
3.37980208333358290E-8	-6.38987193745834681E-3
3.38032291666691576E-8	-6.55593870437087567E-3
3.38084375000024995E-8	-6.57812149387245970E-3
3.38136458333358147E-8	-6.33736251871737544E-3
3.38188541666691611E-8	-6.08057198593388470E-3
3.38240625000024764E-8	-5.90172210390482022E-3
3.38292708333358139E-8	-5.73346415621643768E-3
3.38344791666691425E-8	-5.18568257365025875E-3
3.38396875000024799E-8	-3.19942662521951204E-3
3.38448958333358085E-8	-1.31812286896763387E-3
3.38501041666691416E-8	5.17999161538369002E-4
3.38553125000024746E-8	2.40154083361970239E-3
3.38605208333358032E-8	4.64170006197835505E-3
3.38657291666691274E-8	7.52699537436939270E-3
3.38709375000024693E-8	8.83321679413129246E-3
3.38761458333357890E-8	9.67432984973115673E-3
3.38813541666691309E-8	1.04440422708273872E-2
3.38865625000024595E-8	1.13518352485268159E-2
3.38917708333357881E-8	1.21891491459502377E-2
3.38969791666691211E-8	1.22417250430908853E-2
3.39021875000024453E-8	1.21518783311258760E-2
3.39073958333357917E-8	1.21444594772108094E-2
3.39126041666691247E-8	1.23169715854956374E-2
3.39178125000024489E-8	1.20669341972723387E-2
3.39230208333357819E-8	1.01800817594821380E-2
3.39282291666691105E-8	8.37837675194783849E-3
3.39334375000024435E-8	6.69755445737644806E-3
3.39386458333357721E-8	5.16971318377077349E-3
3.39438541666691185E-8	3.29757307501386654E-3
3.39490625000024338E-8	7.69553934763008041E-4
3.39542708333357712E-8	-1.93112397800186630E-4
3.39594791666690909E-8	-7.17859465167948763E-4
3.39646875000024329E-8	-1.20855947180793200E-3
3.39698958333357615E-8	-1.99312667376172459E-3
3.39751041666691034E-8	-2.79779071268945811E-3
3.39803125000024320E-8	-2.87700429117125234E-3
3.39855208333357606E-8	-2.75319639260593085E-3
3.39907291666690936E-8	-2.59227860146610301E-3
3.39959375000024266E-8	-2.61175897914866884E-3
3.40011458333357508E-8	-2.21199193741611033E-3
3.40063541666690883E-8	-1.64875166146494112E-4
3.40115625000024124E-8	1.84394966993256526E-3
3.40167708333357499E-8	3.78819445359796791E-3
3.40219791666690741E-8	5.59435281594260303E-3
3.40271875000024071E-8	7.77846435867203745E-3
3.40323958333357490E-8	1.06779226499923108E-2
3.40376041666690732E-8	1.20336419943221706E-2
3.40428125000024062E-8	1.29555519370244254E-2
3.40480208333357393E-8	1.38636521522908618E-2
3.40532291666690767E-8	1.48626579570656481E-2
3.40584375000024053E-8	1.57801133819686856E-2
3.40636458333357384E-8	1.60948705320721142E-2
3.40688541666690625E-8	1.62190256022368917E-2
3.40740625000023911E-8	1.62745257623192430E-2
3.40792708333357286E-8	1.63444379079960900E-2
3.40844791666690483E-8	1.64163977238807535E-2
3.40896875000024036E-8	1.64635416275544566E-2
3.40948958333357144E-8	1.63847465457669328E-2
3.41001041666690607E-8	1.62512341434729635E-2
3.41053125000023760E-8	1.62373796527621295E-2
3.41105208333357224E-8	1.62838324009385560E-2
3.41157291666690510E-8	1.64184862065220982E-2
3.41209375000023796E-8	1.65888103891513472E-2
3.41261458333357215E-8	1.67849901373011523E-2
3.41313541666690412E-8	1.69461495961344721E-2
3.41365625000023787E-8	1.70690933160019753E-2
3.41417708333357073E-8	1.71230505775668540E-2
3.41469791666690359E-8	1.70390890517314708E-2
3.41521875000023689E-8	1.69171323570638354E-2
3.41573958333357020E-8	1.68241291932730630E-2
3.41626041666690305E-8	1.68270151433799375E-2
3.41678125000023591E-8	1.65259270746048692E-2
3.41730208333356877E-8	1.50036171716455380E-2
3.41782291666690208E-8	1.35206865029159240E-2
3.41834375000023627E-8	1.20475429287720059E-2
3.41886458333356913E-8	1.04833855764970352E-2
3.41938541666690243E-8	8.52335102763899854E-3
3.41990625000023529E-8	5.84999229079889815E-3
3.42042708333356860E-8	4.39212921335432060E-3
3.42094791666690101E-8	3.25282689032684047E-3
3.42146875000023520E-8	2.12007875620036046E-3
3.42198958333356806E-8	9.43365745401665912E-4
3.42251041666690092E-8	-1.00764520232223487E-4
3.42303125000023378E-8	-4.15901118487753951E-4
3.42355208333356753E-8	-5.31569448583256055E-4
3.42407291666690039E-8	-6.65664534255901419E-4
3.42459375000023325E-8	-8.73253162005020123E-4
3.42511458333356611E-8	-1.12861427054672459E-3
3.42563541666689986E-8	-1.45719714914064347E-3
3.42615625000023272E-8	-1.79179392167537888E-3
3.42667708333356691E-8	-2.16049572686494518E-3
3.42719791666689932E-8	-2.57789314524945956E-3
3.42771875000023263E-8	-2.93097091130487897E-3
3.42823958333356549E-8	-3.20074079262703481E-3
3.42876041666689879E-8	-3.39408417434822463E-3
3.42928125000023165E-8	-3.53347247424433020E-3
3.42980208333356540E-8	-3.53046155147316032E-3
3.43032291666689737E-8	-3.44190530192411126E-3
3.43084375000023156E-8	-3.35366848977210763E-3
3.43136458333356487E-8	-3.41598610771483990E-3
3.43188541666689728E-8	-3.51641732224948100E-3
3.43240625000023103E-8	-3.65484176982802644E-3
3.43292708333356389E-8	-3.90826130611323919E-3
3.43344791666689719E-8	-3.86820071712464797E-3
3.43396875000023005E-8	-2.68244125621335483E-3
3.43448958333356380E-8	-1.43366352753856852E-3
3.43501041666689577E-8	-1.59337589711938366E-4
3.43553125000022863E-8	1.22281085231819642E-3
3.43605208333356282E-8	2.94890282700255835E-3
3.43657291666689568E-8	5.29691934267071485E-3
3.43709375000022987E-8	6.51560699265943821E-3
3.43761458333356185E-8	7.43859720514534306E-3
3.43813541666689604E-8	8.33762988518104109E-3
3.43865625000022757E-8	9.36958529386581418E-3
3.43917708333356220E-8	1.03538388631681499E-2
3.43969791666689506E-8	1.06302088317098398E-2
3.44021875000022836E-8	1.07149502025798538E-2
3.44073958333356078E-8	1.08118600472960225E-2
3.44126041666689408E-8	1.10607709890356531E-2
3.44178125000022739E-8	1.13235778223057171E-2
3.44230208333356025E-8	1.15572893078277361E-2
3.44282291666689311E-8	1.18306352776323065E-2
3.44334375000022730E-8	1.21705367865976966E-2
3.44386458333356016E-8	1.25745625168392849E-2
3.44438541666689302E-8	1.28972609815308092E-2
3.44490625000022721E-8	1.30934237273971354E-2
3.44542708333355874E-8	1.31910189403429134E-2
3.44594791666689293E-8	1.32507003490220043E-2
3.44646875000022623E-8	1.32805716187607770E-2
3.44698958333355909E-8	1.32383986796618203E-2
3.44751041666689284E-8	1.32063325020212474E-2
3.44803125000022526E-8	1.33192023190792597E-2
3.44855208333355856E-8	1.35073453040191227E-2
3.44907291666689186E-8	1.37768765859876074E-2
3.44959375000022428E-8	1.40354506619670882E-2
3.45011458333355758E-8	1.39058696199121612E-2
3.45063541666689044E-8	1.24489987155959358E-2
3.45115625000022463E-8	1.09584866793451408E-2
3.45167708333355883E-8	9.43883787579710187E-3
3.45219791666689080E-8	7.75467096404553935E-3
3.45271875000022455E-8	5.75204526235625124E-3
3.45323958333355607E-8	3.20005772218344964E-3
3.45376041666689026E-8	1.99107513234407540E-3
3.45428125000022357E-8	1.10587789510295043E-3
3.45480208333355687E-8	9.76764618775968074E-5
3.45532291666688929E-8	-9.56833453236703058E-4
3.45584375000022259E-8	-1.89078078178500775E-3
3.45636458333355545E-8	-2.10609786010570454E-3
3.45688541666688831E-8	-2.14946115567729734E-3
3.45740625000022206E-8	-2.20729675265614000E-3
3.45792708333355492E-8	-2.24876016528553491E-3
3.45844791666688778E-8	-1.89301138934300450E-3
3.45896875000022153E-8	-1.49398831596491455E-4
3.45948958333355483E-8	1.54970238528079096E-3
3.46001041666688902E-8	3.20300488688123419E-3
3.46053125000022055E-8	4.75109050705301605E-3
3.46105208333355518E-8	6.63003324924751247E-3
3.46157291666688760E-8	9.14686074340347233E-3
3.46209375000022046E-8	1.03579680262145835E-2
3.46261458333355376E-8	1.12053177845740559E-2
3.46313541666688707E-8	1.20649336172364352E-2
3.46365625000021948E-8	1.30440288348351530E-2
3.46417708333355323E-8	1.39547783248861079E-2
3.46469791666688609E-8	1.42539117357098699E-2
3.46521875000021939E-8	1.43296170634646503E-2
3.46573958333355181E-8	1.42826433580051426E-2
3.46626041666688600E-8	1.41778965920927913E-2
3.46678125000021797E-8	1.40620917478038399E-2
3.46730208333355217E-8	1.39567182094251452E-2
3.46782291666688458E-8	1.37646572115266785E-2
3.46834375000021922E-8	1.35617685874484617E-2
3.46886458333355074E-8	1.36244940890626109E-2
3.46938541666688494E-8	1.37918994890593938E-2
3.46990625000021780E-8	1.40390709398435298E-2
3.47042708333355066E-8	1.42359243003110669E-2
3.47094791666688396E-8	1.44819430713569264E-2
3.47146875000021726E-8	1.48814148477460195E-2
3.47198958333355012E-8	1.51508852858128540E-2
3.47251041666688387E-8	1.52894913836034729E-2
3.47303125000021673E-8	1.52534679304939047E-2
3.47355208333354959E-8	1.52290388367008234E-2
3.47407291666688245E-8	1.52968709109703838E-2
3.47459375000021620E-8	1.52919133861716960E-2
3.47511458333354906E-8	1.49512287587701986E-2
3.47563541666688280E-8	1.34491049762207870E-2
3.47615625000021522E-8	1.19933613630873936E-2
3.47667708333354852E-8	1.05262689205773285E-2
3.47719791666688227E-8	8.94755260586480716E-3
3.47771875000021513E-8	6.95503498068731574E-3
3.47823958333354843E-8	4.22018967236340004E-3
3.47876041666688129E-8	2.66969647362210116E-3
3.47928125000021504E-8	1.46151000150300092E-3
3.47980208333354835E-8	2.90664265907463903E-4
3.48032291666688076E-8	-9.60254467154951818E-4
3.48084375000021495E-8	-2.08853648888431342E-3
3.48136458333354604E-8	-2.35297586077624787E-3
3.48188541666687978E-8	-2.42212669715069806E-3
3.48240625000021398E-8	-2.54086086105124398E-3
3.48292708333354684E-8	-2.66805596518899568E-3
3.48344791666687925E-8	-2.43307213185443461E-3
3.48396875000021256E-8	-9.87874134913966984E-4
3.48448958333354541E-8	4.20350246705592578E-4
3.48501041666687872E-8	1.79757361857463294E-3
3.48553125000021247E-8	3.18003568604656284E-3
3.48605208333354577E-8	4.88395641887195708E-3
3.48657291666687907E-8	7.20816369902475174E-3
3.48709375000021149E-8	8.41609391406662510E-3
3.48761458333354524E-8	9.30187355204303756E-3
3.48813541666687854E-8	1.01326689772723166E-2
3.48865625000021096E-8	1.11362145377782551E-2
3.48917708333354426E-8	1.21071571791046884E-2
3.48969791666687712E-8	1.23570082023786298E-2
3.49021875000021131E-8	1.24057972735031452E-2
3.49073958333354373E-8	1.24558375811846789E-2
3.49126041666687703E-8	1.26588958125425100E-2
3.49178125000020989E-8	1.28630773640648566E-2
3.49230208333354319E-8	1.29338892380639225E-2
3.49282291666687605E-8	1.30723572971962132E-2
3.49334375000021025E-8	1.33190006522380755E-2
3.49386458333354266E-8	1.37310197353117558E-2
3.49438541666687641E-8	1.41160597284316602E-2
3.49490625000020838E-8	1.44600487077423656E-2
3.49542708333354213E-8	1.48031917169451255E-2
3.49594791666687499E-8	1.51138479389763658E-2
3.49646875000020874E-8	1.53569594039401269E-2
3.49698958333354160E-8	1.54653481036396867E-2
3.49751041666687579E-8	1.55024298354093482E-2
3.49803125000020820E-8	1.54837164613056855E-2
3.49855208333354017E-8	1.55485794504808084E-2
3.49907291666687392E-8	1.57730425988575651E-2
3.49959375000020723E-8	1.59735762436416007E-2
3.50011458333354053E-8	1.62108695388135438E-2
3.50063541666687428E-8	1.66831013315329635E-2
3.50115625000020714E-8	1.71981800615646274E-2
3.50167708333354000E-8	1.76918151628059572E-2
3.50219791666687286E-8	1.79162696221837825E-2
3.50271875000020660E-8	1.81172412919137393E-2
3.50323958333353946E-8	1.83681640928270395E-2
3.50376041666687277E-8	1.84324106852659142E-2
3.50428125000020607E-8	1.84435742256603641E-2
3.50480208333353849E-8	1.84448502124465286E-2
3.50532291666687179E-8	1.85210314812686705E-2
3.50584375000020465E-8	1.86595274163630620E-2
3.50636458333353840E-8	1.88810696620236351E-2
3.50688541666687170E-8	1.90606893585345971E-2
3.50740625000020456E-8	1.91710090785389586E-2
3.50792708333353875E-8	1.92445652602842276E-2
3.50844791666687073E-8	1.92605989134843170E-2
3.50896875000020447E-8	1.90752808143572739E-2
3.50948958333353644E-8	1.87839479295982237E-2
3.51001041666687064E-8	1.84331267229368412E-2
3.51053125000020394E-8	1.81464843110857643E-2
3.51105208333353680E-8	1.78865173261676214E-2
3.51157291666687055E-8	1.76476114646298288E-2
3.51209375000020296E-8	1.75799753595766051E-2
3.51261458333353538E-8	1.75560447539139242E-2
3.51313541666686913E-8	1.75018573356530927E-2
3.51365625000020199E-8	1.74081587148186934E-2
3.51417708333353573E-8	1.72692756555216897E-2
3.51469791666686771E-8	1.70846143329088829E-2
3.51521875000020190E-8	1.68824374720779580E-2
3.51573958333353520E-8	1.66498213564359676E-2
3.51626041666686762E-8	1.65294299975652614E-2
3.51678125000020092E-8	1.60777571241819017E-2
3.51730208333353467E-8	1.42893652056338083E-2
3.51782291666686797E-8	1.24957166273854470E-2
3.51834375000020128E-8	1.07190080926639553E-2
3.51886458333353414E-8	9.01005899876283500E-3
3.51938541666686744E-8	6.95143548107882925E-3
3.51990625000019985E-8	4.20119713153104613E-3
3.52042708333353316E-8	2.78215789798189883E-3
3.52094791666686646E-8	1.72508731243449565E-3
3.52146875000020065E-8	6.92014126001279273E-4
3.52198958333353174E-8	-4.23496390476629880E-4
3.52251041666686637E-8	-1.45266603397901051E-3
3.52303125000019790E-8	-1.82530349015406745E-3
3.52355208333353209E-8	-1.98754378898320483E-3
3.52407291666686540E-8	-2.10996876517158949E-3
3.52459375000019914E-8	-2.30388698701582140E-3
3.52511458333353200E-8	-2.11867313520919964E-3
3.52563541666686575E-8	-5.02823564005325352E-4
3.52615625000019817E-8	1.19585955126343668E-3
3.52667708333353191E-8	2.90285856764733108E-3
3.52719791666686389E-8	4.50044211326043797E-3
3.52771875000019808E-8	6.45925604110252127E-3
3.52823958333353049E-8	9.13057312289895329E-3
3.52876041666686380E-8	1.04614401418317371E-2
3.52928125000019666E-8	1.14232279009662752E-2
3.52980208333352952E-8	1.23635411111163229E-2
3.53032291666686371E-8	1.34793193844086612E-2
3.53084375000019657E-8	1.45621035496367046E-2
3.53136458333352987E-8	1.49670523864258587E-2
3.53188541666686273E-8	1.51219835723560880E-2
3.53240625000019648E-8	1.51607214074762009E-2
3.53292708333352934E-8	1.51918928896274430E-2
3.53344791666686220E-8	1.48256955035331428E-2
3.53396875000019595E-8	1.31249355564312942E-2
3.53448958333352836E-8	1.13524249827242474E-2
3.53501041666686211E-8	9.57193181000693727E-3
3.53553125000019453E-8	7.89555527254321010E-3
3.53605208333352827E-8	5.95316474732199907E-3
3.53657291666686069E-8	3.44196667929566003E-3
3.53709375000019488E-8	2.21244013147934027E-3
3.53761458333352818E-8	1.35110677502593668E-3
3.53813541666686060E-8	5.16770892860176545E-4
3.53865625000019390E-8	-4.04187023185042626E-4
3.53917708333352721E-8	-1.27048373578535312E-3
3.53969791666686096E-8	-1.59046696957898481E-3
3.54021875000019293E-8	-1.76385686368396444E-3
3.54073958333352667E-8	-1.90859768705052857E-3
3.54126041666685953E-8	-2.03081755709716472E-3
3.54178125000019239E-8	-2.10024752996103814E-3
3.54230208333352614E-8	-2.08551064196077718E-3
3.54282291666685900E-8	-2.00436901812266832E-3
3.54334375000019186E-8	-1.92855871366413911E-3
3.54386458333352516E-8	-1.95858160099764378E-3
3.54438541666685847E-8	-2.09860348330393975E-3
3.54490625000019133E-8	-2.38836597867463762E-3
3.54542708333352508E-8	-2.74992716474898646E-3
3.54594791666685838E-8	-3.12266893249813560E-3
3.54646875000019168E-8	-3.45386142242209360E-3
3.54698958333352410E-8	-3.71601773299853777E-3
3.54751041666685740E-8	-3.91005939624030630E-3
3.54803125000018982E-8	-3.95789140608983381E-3
3.54855208333352312E-8	-3.94049516008252665E-3
3.54907291666685687E-8	-3.89444549990986433E-3
3.54959375000019062E-8	-3.86893821909934132E-3
3.55011458333352259E-8	-3.91008538388949889E-3
3.55063541666685634E-8	-4.15315177440839900E-3
3.55115625000018831E-8	-4.37956707806420553E-3
3.55167708333352294E-8	-4.58270839446833200E-3
3.55219791666685580E-8	-4.77702696724302456E-3
3.55271875000018955E-8	-4.91298218214291182E-3
3.55323958333352241E-8	-4.94265800837072877E-3
3.55376041666685571E-8	-4.76785646738904845E-3
3.55428125000018813E-8	-4.55926062203296834E-3
3.55480208333352188E-8	-4.39157704721924347E-3
3.55532291666685385E-8	-4.24238121029758020E-3
3.55584375000018760E-8	-4.15026143542348613E-3
3.55636458333352046E-8	-4.25140321354400363E-3
3.55688541666685420E-8	-4.38502075073813380E-3
3.55740625000018795E-8	-4.51591585774591220E-3
3.55792708333352037E-8	-4.73762500088424243E-3
3.55844791666685367E-8	-4.95930933697575416E-3
3.55896875000018653E-8	-4.99370950141735381E-3
3.55948958333351984E-8	-4.92033972987078272E-3
3.56001041666685314E-8	-4.80494172928611629E-3
3.56053125000018689E-8	-4.80273764080624854E-3
3.56105208333351886E-8	-4.79701018463694773E-3
3.56157291666685261E-8	-4.81276958598407578E-3
3.56209375000018591E-8	-4.98299536413313060E-3
3.56261458333351833E-8	-5.22482534908860785E-3
3.56313541666685163E-8	-5.52779378639192132E-3
3.56365625000018493E-8	-5.75590462783865320E-3
3.56417708333351912E-8	-5.90302255179891233E-3
3.56469791666685154E-8	-5.90083419049201918E-3
3.56521875000018484E-8	-5.91446579489459534E-3
3.56573958333351815E-8	-6.01998728291479956E-3
3.56626041666685101E-8	-6.08917949115471835E-3
3.56678125000018387E-8	-5.71854059771619028E-3
3.56730208333351761E-8	-3.84710929425028159E-3
3.56782291666685047E-8	-2.08659678113801750E-3
3.56834375000018289E-8	-3.81819297745593556E-4
3.56886458333351619E-8	1.52763400151145845E-3
3.56938541666684905E-8	3.81078127980009818E-3
3.56990625000018280E-8	6.72809811865827712E-3
3.57042708333351566E-8	8.09552455632413270E-3
3.57094791666685030E-8	9.08524074331899811E-3
3.57146875000018182E-8	1.01462926797148034E-2
3.57198958333351513E-8	1.12147048681641981E-2
3.57251041666684932E-8	1.21446775487818082E-2
3.57303125000018174E-8	1.23965992742892417E-2
3.57355208333351504E-8	1.24913498001879586E-2
3.57407291666684834E-8	1.26148051388068971E-2
3.57459375000018165E-8	1.28331824378261672E-2
3.57511458333351406E-8	1.30114345559633149E-2
3.57563541666684737E-8	1.29568718570495545E-2
3.57615625000017978E-8	1.28878748668287635E-2
3.57667708333351353E-8	1.28576482969220729E-2
3.57719791666684639E-8	1.29270790384601653E-2
3.57771875000018058E-8	1.29383215171101629E-2
3.57823958333351344E-8	1.28446987131836821E-2
3.57876041666684630E-8	1.29148277440348780E-2
3.57928125000017916E-8	1.30106869454170693E-2
3.57980208333351335E-8	1.30717869501117256E-2
3.58032291666684621E-8	1.30619581844419907E-2
3.58084375000017952E-8	1.30512065635650742E-2
3.58136458333351193E-8	1.30948094263038217E-2
3.58188541666684568E-8	1.31911676047372683E-2
3.58240625000017809E-8	1.33611852117824048E-2
3.58292708333351184E-8	1.35703999155229016E-2
3.58344791666684426E-8	1.37891266867240025E-2
3.58396875000017756E-8	1.40337036653861658E-2
3.58448958333351042E-8	1.43028173244379309E-2
3.58501041666684461E-8	1.45874880318544964E-2
3.58553125000017792E-8	1.47835677995499060E-2
3.58605208333351211E-8	1.49386213439272386E-2
3.58657291666684364E-8	1.50619506210396947E-2
3.58709375000017650E-8	1.50552966689363799E-2
3.58761458333350980E-8	1.49982490273761182E-2
3.58813541666684355E-8	1.49772339011521716E-2
3.58865625000017641E-8	1.48961230828333013E-2
3.58917708333351015E-8	1.47740732138245767E-2
3.58969791666684257E-8	1.47370623811795554E-2
3.59021875000017499E-8	1.47824378437819037E-2
3.59073958333350873E-8	1.48955245359297073E-2
3.59126041666684159E-8	1.49154082690742928E-2
3.59178125000017490E-8	1.45670518827545670E-2
3.59230208333350909E-8	1.29338376693052792E-2
3.59282291666684106E-8	1.12473324882655756E-2
3.59334375000017525E-8	9.53141347043884934E-3
3.59386458333350678E-8	7.79166121811692758E-3
3.59438541666684230E-8	5.79199150954621444E-3
3.59490625000017427E-8	3.31358457996287559E-3
3.59542708333350802E-8	2.31928107883931123E-3
3.59594791666684088E-8	1.74251477817430356E-3
3.59646875000017285E-8	1.12478220414980323E-3
3.59698958333350705E-8	3.95216780469450590E-4
3.59751041666683946E-8	-2.89900887986167755E-4
3.59803125000017321E-8	-3.82286802131248615E-4
3.59855208333350607E-8	-3.96494753780934772E-4
3.59907291666683982E-8	-4.62073564377865065E-4
3.59959375000017179E-8	-5.07072224656924053E-4
3.60011458333350554E-8	-5.09397865030163821E-4
3.60063541666683928E-8	-5.06025725741535304E-4
3.60115625000017126E-8	-5.43911643894357777E-4
